Subj_307,50,4,40,4,45,4,45,4,50,3,60,3,-10,3,100,2,80,2,110,2,100,1,120,1,-70,1,120,2,90,2,100,2,90,2,120,2,-1140,2,80,2,110,2,100,2,90,1,-190,1,90,2,-1370,2,55,4,60,4,40,4,55,4,50,4,-190,4,55,3,5,3,45,3,0,3,45,3,10,3,-10,3,55,3,30,3,120,2,100,1,-10,3,55,4,40,4,45,3,45,3,40,3,25,3,-15,3,130,2,-120,1,110,2,70,3,-10,3,60,3,60,4,40,4,40,3,55,3,30,3,45,4,120,1,-140,1,15,3,10,3,55,3,90,2,-260,1,40,3,-35,3,30,3,40,3,75,3,30,3,110,1,35,3,45,3,65,3,-20,3,50,3,-5,3,10,3,-220,1,45,3,80,3,35,3,40,3,50,3,45,3,-15,3,55,3,0,3,15,3,50,3,60,3,40,3,90,1,45,3,Premkumar
Subj_308,100,1,120,1,-70,1,100,2,90,1,50,4,50,3,-190,1,80,2,100,1,-120,1,60,3,110,2,120,2,90,2,-10,3,40,4,45,4,100,2,90,2,55,3,45,4,120,2,120,1,55,4,-1140,2,-140,1,5,3,-260,1,60,4,40,4,45,3,80,2,110,1,-220,1,0,3,110,2,55,4,45,3,100,2,90,2,50,4,-190,4,90,1,-150,1,-1370,2,-80,1,10,3,110,1,-10,3,120,2,55,3,-210,1,130,2,55,4,30,3,-10,3,110,2,40,4,60,4,40,4,45,4,55,4,65,4,70,4,50,4,-205,4,45,3,-20,1,60,4,45,3,40,3,25,3,55,4,90,2,65,4,-15,3,80,4,-130,1,100,2,40,4,70,3,-10,3,80,4,40,4,65,4,-245,4,60,3,40,3,55,3,60,4,30,3,100,1,15,3,120,2,65,4,10,3,55,3,40,3,75,4,Premkumar
Subj_309,50,4,100,1,100,2,50,3,40,4,45,4,45,4,60,3,80,2,55,4,-10,3,60,4,110,2,40,4,55,4,50,4,120,2,-190,4,55,3,90,2,120,1,55,4,5,3,40,4,-70,1,60,4,40,4,45,4,45,3,55,4,65,4,70,4,50,4,-205,4,0,3,60,4,55,4,65,4,80,4,40,4,80,4,40,4,65,4,100,2,-245,4,60,4,65,4,75,4,60,4,65,4,-250,4,45,3,85,4,45,4,55,4,70,4,55,4,70,4,80,4,65,4,70,4,-270,4,90,1,90,4,50,4,60,4,75,4,60,4,75,4,85,4,70,4,75,4,85,4,95,4,55,4,-310,4,80,4,65,4,10,3,-190,1,-10,3,90,2,55,3,30,3,-10,3,100,1,45,3,45,3,120,2,40,3,25,3,-15,3,70,3,-10,3,60,3,40,3,55,3,30,3,15,3,10,3,Premkumar
Subj_310,50,3,60,3,100,1,100,2,120,1,-70,1,50,4,-10,3,80,2,110,2,120,2,90,2,100,2,90,2,120,2,-1140,2,80,2,110,2,100,2,90,2,-1370,2,120,2,90,1,55,3,40,4,45,4,130,2,-190,1,110,2,90,2,100,2,120,2,5,3,45,3,45,4,0,3,100,1,-120,1,55,4,60,4,40,4,-1630,2,55,4,50,4,-190,4,45,3,10,3,110,2,140,2,120,1,-140,1,55,4,-10,3,55,3,30,3,130,2,-260,1,110,1,-220,1,100,2,110,2,40,4,60,4,40,4,45,4,55,4,65,4,90,1,70,4,50,4,120,2,120,2,-10,3,-205,4,45,3,45,3,140,2,110,2,130,2,-150,1,-1860,2,40,3,25,3,-15,3,120,2,110,2,60,4,55,4,130,2,65,4,150,2,80,4,40,4,110,2,150,2,80,4,120,2,40,4,140,2,65,4,Premkumar
Subj_311,100,1,100,2,50,3,50,4,120,1,80,2,60,3,40,4,45,4,45,4,55,4,60,4,40,4,55,4,50,4,-190,4,55,4,40,4,-70,1,90,1,110,2,60,4,40,4,45,4,55,4,65,4,70,4,-190,1,100,1,-120,1,120,1,120,2,50,4,-205,4,-140,1,-260,1,90,2,110,1,60,4,55,4,65,4,-10,3,55,3,80,4,40,4,80,4,-220,1,90,1,100,2,5,3,45,3,40,4,65,4,-245,4,60,4,65,4,75,4,60,4,65,4,-250,4,-150,1,-80,1,110,1,-210,1,-20,1,-130,1,100,1,90,2,0,3,45,3,85,4,10,3,45,4,-10,3,55,4,70,4,55,3,55,4,30,3,-10,3,45,3,45,3,40,3,70,4,80,4,65,4,70,4,25,3,-15,3,-270,4,90,4,50,4,60,4,75,4,60,4,75,4,70,3,-10,3,60,3,40,3,Premkumar
Subj_312,100,1,50,3,100,2,120,1,60,3,80,2,-10,3,110,2,120,2,90,2,-70,1,50,4,40,4,55,3,45,4,100,2,90,2,90,1,120,2,45,4,-1140,2,5,3,55,4,60,4,40,4,55,4,-190,1,50,4,80,2,-190,4,45,3,100,1,0,3,-120,1,55,4,45,3,110,2,120,1,40,4,100,2,10,3,60,4,90,2,40,4,-140,1,-260,1,110,1,-220,1,90,1,-150,1,45,4,-10,3,55,4,55,3,-1370,2,30,3,-80,1,110,1,65,4,120,2,-210,1,-10,3,70,4,50,4,45,3,130,2,-20,1,45,3,-205,4,-130,1,100,1,110,2,40,3,60,4,25,3,-15,3,70,3,-10,3,-130,1,60,3,40,3,55,3,55,4,30,3,15,3,10,3,55,3,40,3,-35,3,30,3,40,3,75,3,30,3,35,3,45,3,65,3,-20,3,50,3,65,4,-5,3,Premkumar
Subj_313,100,2,50,3,80,2,50,4,110,2,100,1,120,1,-70,1,60,3,90,1,-190,1,40,4,45,4,45,4,55,4,60,4,40,4,55,4,100,1,120,2,90,2,100,2,90,2,120,2,-1140,2,50,4,-190,4,-10,3,55,3,80,2,-120,1,55,4,5,3,110,2,40,4,120,1,45,3,100,2,-140,1,90,2,-1370,2,0,3,60,4,40,4,45,4,55,4,65,4,45,3,10,3,70,4,50,4,-205,4,-10,3,-260,1,120,2,130,2,110,2,55,3,30,3,-10,3,45,3,45,3,40,3,110,1,-220,1,60,4,55,4,65,4,80,4,40,4,80,4,40,4,65,4,-245,4,25,3,60,4,90,1,90,2,-15,3,-150,1,65,4,75,4,70,3,100,2,-80,1,60,4,65,4,-10,3,-250,4,110,1,60,3,85,4,-210,1,120,2,-1630,2,-20,1,-130,1,45,4,55,4,40,3,Premkumar
Subj_314,50,4,50,3,100,2,100,1,120,1,80,2,60,3,40,4,-70,1,110,2,120,2,90,2,100,2,90,2,-10,3,45,4,90,1,120,2,-1140,2,80,2,-190,1,110,2,45,4,100,2,55,4,60,4,40,4,55,4,50,4,100,1,-190,4,55,3,55,4,-120,1,120,1,-140,1,40,4,60,4,40,4,45,4,55,4,65,4,70,4,90,2,50,4,-205,4,60,4,55,4,65,4,80,4,40,4,80,4,40,4,65,4,-245,4,60,4,65,4,75,4,60,4,65,4,-250,4,85,4,45,4,55,4,70,4,55,4,70,4,80,4,65,4,70,4,-270,4,90,4,50,4,60,4,75,4,60,4,75,4,85,4,70,4,75,4,85,4,95,4,55,4,-310,4,80,4,65,4,-1370,2,5,3,45,3,0,3,45,3,10,3,-10,3,55,3,30,3,-10,3,45,3,45,3,40,3,25,3,Premkumar
Subj_315,100,1,120,1,50,4,40,4,-70,1,100,2,80,2,50,3,90,1,110,2,45,4,-190,1,60,3,-10,3,120,2,45,4,100,1,55,3,90,2,55,4,5,3,-120,1,60,4,120,1,45,3,100,2,-140,1,90,2,120,2,0,3,40,4,-1140,2,-260,1,110,1,-220,1,80,2,45,3,110,2,10,3,100,2,55,4,90,2,90,1,-1370,2,120,2,-150,1,-80,1,50,4,-10,3,-190,4,130,2,110,2,90,2,55,3,55,4,40,4,60,4,110,1,100,2,30,3,-10,3,40,4,45,4,120,2,-1630,2,-210,1,-20,1,45,3,45,3,55,4,-130,1,110,2,140,2,40,3,130,2,25,3,100,2,110,2,-15,3,120,2,70,3,65,4,120,2,-10,3,140,2,110,2,130,2,60,3,40,3,-1860,2,100,1,70,4,-130,1,120,2,110,2,55,3,30,3,-160,1,50,4,15,3,Premkumar
Subj_316,100,1,100,2,50,3,120,1,80,2,50,4,60,3,-10,3,40,4,45,4,45,4,55,4,60,4,40,4,55,4,50,4,-190,4,55,3,5,3,-70,1,110,2,45,3,0,3,45,3,10,3,-10,3,120,2,55,3,90,2,30,3,-10,3,100,2,45,3,90,2,45,3,120,2,40,3,25,3,-1140,2,-15,3,70,3,90,1,-10,3,80,2,60,3,40,3,-190,1,55,3,30,3,15,3,10,3,55,3,40,3,-35,3,30,3,40,3,75,3,30,3,35,3,45,3,65,3,-20,3,100,1,50,3,-5,3,10,3,45,3,80,3,35,3,40,3,50,3,45,3,-15,3,55,3,0,3,15,3,50,3,60,3,40,3,45,3,55,3,50,3,-10,3,60,3,5,3,20,3,55,4,40,4,60,4,40,4,45,4,55,4,65,4,70,4,50,4,-205,4,-120,1,60,4,120,1,55,4,Premkumar
Subj_317,100,2,50,3,60,3,80,2,110,2,-10,3,120,2,100,1,50,4,90,2,120,1,-70,1,100,2,90,2,55,3,120,2,40,4,-1140,2,5,3,90,1,-190,1,100,1,45,4,45,3,80,2,-120,1,45,4,0,3,55,4,110,2,60,4,120,1,40,4,-140,1,100,2,90,2,-1370,2,45,3,55,4,-260,1,120,2,130,2,10,3,50,4,-190,4,110,1,-220,1,110,2,90,2,-10,3,55,4,40,4,55,3,100,2,120,2,90,1,60,4,30,3,40,4,-10,3,-150,1,-1630,2,45,3,45,3,45,4,55,4,40,3,110,2,140,2,-80,1,110,1,65,4,25,3,-15,3,70,4,130,2,100,2,50,4,70,3,-210,1,110,2,120,2,-205,4,-10,3,60,3,120,2,-20,1,60,4,55,4,40,3,65,4,55,3,140,2,110,2,-130,1,80,4,40,4,30,3,80,4,15,3,Wood
Subj_318,100,1,50,3,100,2,50,4,120,1,60,3,80,2,40,4,-70,1,-10,3,110,2,45,4,90,1,55,3,120,2,45,4,-190,1,5,3,90,2,55,4,100,1,45,3,100,2,60,4,-120,1,0,3,90,2,40,4,120,1,45,3,120,2,55,4,-140,1,10,3,-1140,2,50,4,-10,3,80,2,-260,1,110,2,-190,4,55,3,110,1,100,2,55,4,30,3,-220,1,90,2,40,4,-10,3,-1370,2,90,1,120,2,-150,1,130,2,45,3,60,4,110,2,45,3,40,4,90,2,40,3,45,4,100,2,25,3,55,4,120,2,-15,3,65,4,-1630,2,-80,1,110,2,140,2,130,2,100,2,110,2,120,2,120,2,140,2,110,2,130,2,-1860,2,120,2,110,2,130,2,150,2,70,3,-10,3,70,4,50,4,-205,4,110,1,-210,1,110,2,150,2,120,2,140,2,140,2,150,2,130,2,Wood
Subj_319,100,2,50,4,40,4,100,1,120,1,-70,1,80,2,50,3,110,2,90,1,45,4,45,4,-190,1,60,3,-10,3,100,1,55,3,-120,1,120,2,90,2,55,4,5,3,45,3,100,2,120,1,90,2,120,2,0,3,60,4,-140,1,40,4,-1140,2,55,4,45,3,50,4,-260,1,80,2,110,1,10,3,110,2,100,2,-190,4,90,2,-220,1,-10,3,90,1,-1370,2,-150,1,55,4,40,4,120,2,130,2,-80,1,55,3,30,3,60,4,110,1,110,2,90,2,-10,3,-210,1,100,2,-20,1,45,3,45,3,40,4,120,2,45,4,40,3,-1630,2,55,4,110,2,25,3,65,4,70,4,140,2,-15,3,130,2,50,4,-205,4,100,2,70,3,-130,1,110,2,120,2,-10,3,120,2,60,4,55,4,140,2,110,2,65,4,80,4,130,2,-1860,2,100,1,120,2,110,2,60,3,130,2,Wood
Subj_320,100,1,120,1,-70,1,100,2,80,2,50,3,60,3,50,4,40,4,90,1,110,2,120,2,-10,3,-190,1,90,2,55,3,45,4,5,3,45,4,100,1,-120,1,100,2,45,3,55,4,120,1,90,2,0,3,-140,1,120,2,-1140,2,45,3,60,4,40,4,-260,1,80,2,55,4,10,3,-10,3,110,2,110,1,100,2,55,3,50,4,-220,1,90,2,-190,4,-1370,2,30,3,-10,3,90,1,55,4,40,4,120,2,45,3,-150,1,130,2,45,3,60,4,-80,1,110,1,110,2,90,2,40,4,40,3,100,2,45,4,-210,1,-20,1,120,2,-1630,2,110,2,140,2,130,2,25,3,-15,3,70,3,55,4,65,4,70,4,-130,1,-10,3,50,4,-205,4,100,1,60,3,-130,1,100,2,60,4,55,4,40,3,55,3,65,4,30,3,-160,1,110,2,120,2,120,2,80,4,40,4,80,4,Wood
Subj_321,50,3,50,4,100,1,100,2,40,4,120,1,60,3,45,4,-70,1,80,2,-10,3,45,4,110,2,55,4,120,2,60,4,90,2,40,4,100,2,55,4,90,2,50,4,120,2,-190,4,-1140,2,55,3,90,1,5,3,-190,1,55,4,80,2,45,3,100,1,40,4,110,2,0,3,-120,1,60,4,45,3,100,2,40,4,10,3,120,1,90,2,45,4,-140,1,-10,3,-1370,2,55,4,120,2,55,3,-260,1,65,4,30,3,130,2,70,4,110,2,90,2,50,4,110,1,-10,3,-220,1,100,2,-205,4,45,3,45,3,120,2,60,4,-1630,2,90,1,-150,1,55,4,110,2,40,3,65,4,140,2,-80,1,80,4,25,3,130,2,40,4,100,2,110,2,80,4,120,2,120,2,140,2,110,2,130,2,-1860,2,40,4,-15,3,120,2,65,4,-245,4,110,2,130,2,110,1,70,3,60,4,Wood
Subj_322,50,3,50,4,100,2,100,1,60,3,80,2,120,1,-70,1,-10,3,110,2,120,2,90,2,100,2,90,2,120,2,-1140,2,80,2,55,3,90,1,-190,1,40,4,45,4,5,3,110,2,100,1,-120,1,100,2,45,3,90,2,45,4,0,3,-1370,2,120,1,-140,1,45,3,55,4,120,2,10,3,130,2,60,4,-10,3,-260,1,40,4,55,3,110,2,30,3,55,4,-10,3,50,4,45,3,110,1,45,3,-190,4,90,2,40,3,55,4,-220,1,100,2,25,3,40,4,90,1,120,2,60,4,-15,3,-150,1,-1630,2,40,4,70,3,110,2,45,4,-80,1,-10,3,55,4,110,1,140,2,60,3,-210,1,65,4,40,3,130,2,-20,1,100,2,55,3,70,4,-130,1,110,2,30,3,120,2,50,4,120,2,-205,4,140,2,60,4,15,3,100,1,110,2,10,3,55,4,-130,1,55,3,Wood
Subj_323,100,2,100,1,50,3,50,4,40,4,60,3,80,2,120,1,-10,3,-70,1,110,2,120,2,45,4,55,3,45,4,90,2,90,1,100,2,55,4,-190,1,100,1,90,2,60,4,5,3,120,2,40,4,-120,1,-1140,2,55,4,80,2,110,2,45,3,100,2,50,4,120,1,0,3,-140,1,-190,4,90,2,55,4,-260,1,40,4,-1370,2,45,3,110,1,120,2,10,3,130,2,60,4,110,2,-220,1,90,2,40,4,-10,3,55,3,90,1,45,4,55,4,100,2,65,4,-150,1,30,3,-10,3,70,4,-80,1,120,2,50,4,-205,4,45,3,110,1,-1630,2,110,2,-210,1,140,2,45,3,60,4,55,4,65,4,130,2,80,4,-20,1,40,4,40,3,100,2,110,2,80,4,120,2,-130,1,40,4,120,2,65,4,140,2,25,3,-245,4,110,2,130,2,100,1,60,4,65,4,-1860,2,Wood
Subj_324,100,1,100,2,50,3,50,4,40,4,60,3,120,1,80,2,110,2,45,4,45,4,-10,3,120,2,-70,1,90,2,100,2,90,1,55,3,55,4,60,4,5,3,-190,1,90,2,100,1,120,2,40,4,55,4,45,3,0,3,-1140,2,-120,1,50,4,80,2,120,1,45,3,-190,4,110,2,-140,1,10,3,55,4,100,2,40,4,-10,3,55,3,30,3,90,2,-260,1,60,4,40,4,-1370,2,120,2,110,1,-10,3,45,3,45,4,55,4,130,2,-220,1,45,3,90,1,110,2,65,4,40,3,90,2,-150,1,70,4,25,3,100,2,50,4,-15,3,70,3,120,2,-205,4,-80,1,110,1,-210,1,-20,1,-1630,2,110,2,-10,3,60,4,140,2,60,3,40,3,130,2,55,4,55,3,65,4,30,3,100,2,15,3,80,4,10,3,110,2,120,2,55,3,40,4,120,2,40,3,-35,3,Wood
Subj_325,100,1,120,1,-70,1,90,1,-190,1,100,2,80,2,110,2,120,2,50,3,60,3,50,4,40,4,45,4,45,4,55,4,60,4,40,4,55,4,50,4,-10,3,-190,4,55,3,90,2,55,4,40,4,60,4,40,4,45,4,55,4,65,4,5,3,100,2,100,1,70,4,50,4,-120,1,90,2,-205,4,60,4,45,3,120,2,55,4,0,3,65,4,45,3,80,4,-1140,2,40,4,10,3,80,2,120,1,80,4,110,2,-10,3,-140,1,40,4,55,3,65,4,100,2,-245,4,-260,1,90,2,30,3,60,4,65,4,110,1,75,4,-10,3,60,4,45,3,65,4,45,3,-250,4,40,3,85,4,25,3,45,4,-15,3,55,4,70,3,70,4,-10,3,55,4,60,3,70,4,40,3,80,4,55,3,65,4,30,3,70,4,15,3,-270,4,10,3,-1370,2,55,3,90,4,40,3,-35,3,Wood
Subj_326,100,2,50,4,80,2,100,1,120,1,50,3,-70,1,110,2,120,2,60,3,90,2,100,2,40,4,90,2,90,1,120,2,-1140,2,80,2,110,2,-190,1,45,4,-10,3,100,2,90,2,45,4,55,4,100,1,60,4,55,3,-1370,2,5,3,40,4,55,4,50,4,-190,4,120,2,-120,1,130,2,110,2,45,3,55,4,90,2,40,4,0,3,45,3,60,4,10,3,40,4,45,4,100,2,55,4,65,4,70,4,-10,3,120,2,50,4,-205,4,55,3,60,4,55,4,30,3,65,4,80,4,40,4,-10,3,80,4,40,4,65,4,-245,4,-1630,2,60,4,45,3,120,1,65,4,45,3,75,4,60,4,-140,1,65,4,-250,4,85,4,40,3,45,4,25,3,-15,3,55,4,70,4,70,3,55,4,70,4,80,4,-10,3,65,4,70,4,60,3,40,3,55,3,-270,4,30,3,15,3,Wood
Subj_327,100,1,120,1,-70,1,100,2,80,2,50,3,50,4,110,2,60,3,40,4,120,2,-10,3,45,4,90,1,-190,1,90,2,100,2,55,3,5,3,45,4,55,4,90,2,120,2,45,3,0,3,100,1,-120,1,-1140,2,45,3,60,4,40,4,10,3,55,4,50,4,-190,4,120,1,-140,1,80,2,-10,3,110,2,55,4,100,2,40,4,-260,1,90,2,60,4,-1370,2,110,1,-220,1,120,2,130,2,55,3,110,2,40,4,90,2,90,1,100,2,30,3,120,2,45,4,-1630,2,-150,1,110,2,140,2,-10,3,55,4,65,4,70,4,45,3,130,2,45,3,100,2,110,2,50,4,120,2,-205,4,-80,1,120,2,40,3,60,4,25,3,140,2,-15,3,55,4,110,2,65,4,80,4,70,3,130,2,40,4,-10,3,-1860,2,120,2,80,4,40,4,65,4,60,3,110,2,110,1,40,3,Wood
Subj_328,50,3,100,1,60,3,100,2,120,1,80,2,-10,3,55,3,50,4,-70,1,90,1,-190,1,5,3,110,2,40,4,45,4,45,4,100,1,-120,1,120,1,120,2,45,3,0,3,55,4,60,4,-140,1,-260,1,110,1,-220,1,90,2,100,2,45,3,90,2,40,4,120,2,10,3,-1140,2,55,4,-10,3,80,2,90,1,55,3,110,2,-150,1,50,4,30,3,100,2,-80,1,90,2,-10,3,-190,4,45,3,-1370,2,45,3,120,2,110,1,40,3,55,4,130,2,-210,1,110,2,25,3,-20,1,-130,1,100,1,90,2,100,2,-15,3,-130,1,40,4,60,4,-160,1,110,1,120,2,70,3,-240,1,100,1,-80,1,-10,3,-120,1,40,4,60,3,45,4,40,3,-40,1,-1630,2,110,2,-110,1,55,4,55,3,140,2,120,1,30,3,-220,1,-80,1,-110,1,-120,1,-40,1,150,1,-10,1,Wood
Subj_329,50,4,50,3,40,4,60,3,-10,3,45,4,45,4,55,4,60,4,40,4,55,4,50,4,-190,4,100,2,100,1,80,2,120,1,110,2,-70,1,120,2,90,2,55,3,55,4,100,2,90,1,40,4,5,3,90,2,-190,1,120,2,60,4,45,3,0,3,40,4,-1140,2,45,3,45,4,100,1,80,2,10,3,55,4,110,2,100,2,90,2,-1370,2,-120,1,65,4,-10,3,70,4,50,4,-205,4,120,2,130,2,110,2,90,2,100,2,120,2,-1630,2,120,1,55,3,60,4,-140,1,110,2,140,2,55,4,30,3,130,2,-260,1,65,4,-10,3,100,2,110,1,80,4,110,2,45,3,40,4,-220,1,120,2,45,3,80,4,120,2,40,4,140,2,65,4,110,2,-245,4,130,2,40,3,90,1,-1860,2,-150,1,120,2,25,3,60,4,110,2,-80,1,65,4,75,4,-15,3,130,2,Wood
Subj_330,50,3,60,3,-10,3,50,4,40,4,100,2,80,2,100,1,120,1,55,3,5,3,45,4,45,4,110,2,120,2,-70,1,45,3,55,4,90,2,90,1,0,3,60,4,100,2,90,2,-190,1,45,3,10,3,-10,3,40,4,55,4,120,2,-1140,2,100,1,-120,1,55,3,30,3,50,4,-190,4,80,2,120,1,55,4,40,4,-140,1,60,4,110,2,-10,3,40,4,45,4,-260,1,100,2,45,3,55,4,45,3,90,2,65,4,40,3,110,1,25,3,70,4,50,4,-1370,2,-15,3,-205,4,-220,1,120,2,130,2,70,3,-10,3,60,4,90,1,-150,1,60,3,40,3,55,4,-80,1,110,2,55,3,30,3,65,4,90,2,110,1,15,3,80,4,10,3,55,3,100,2,40,4,80,4,40,3,40,4,-210,1,-35,3,120,2,65,4,-245,4,-20,1,-1630,2,30,3,60,4,40,3,Wood
Subj_331,100,2,50,3,100,1,120,1,80,2,60,3,50,4,40,4,45,4,45,4,55,4,60,4,40,4,55,4,50,4,-190,4,-10,3,55,3,55,4,110,2,120,2,90,2,100,2,90,2,-70,1,90,1,-190,1,120,2,100,1,5,3,40,4,-120,1,120,1,45,3,-1140,2,60,4,40,4,0,3,45,4,45,3,-140,1,-260,1,110,1,80,2,110,2,100,2,90,2,-1370,2,10,3,-10,3,55,3,30,3,55,4,65,4,120,2,-10,3,130,2,70,4,-220,1,45,3,110,2,50,4,45,3,90,1,-150,1,90,2,100,2,120,2,-1630,2,-205,4,40,3,-80,1,110,1,110,2,-210,1,140,2,25,3,-15,3,70,3,-10,3,60,3,40,3,55,3,60,4,55,4,65,4,80,4,40,4,80,4,40,4,65,4,-245,4,130,2,100,2,110,2,-20,1,30,3,-130,1,60,4,65,4,Wood
Subj_332,100,1,100,2,120,1,80,2,-70,1,110,2,50,3,50,4,90,1,120,2,-190,1,60,3,40,4,-10,3,45,4,100,1,-120,1,45,4,55,3,90,2,100,2,5,3,55,4,60,4,40,4,55,4,50,4,-190,4,120,1,-140,1,55,4,45,3,0,3,90,2,120,2,-1140,2,40,4,60,4,40,4,45,4,55,4,45,3,65,4,10,3,70,4,-260,1,50,4,-10,3,-205,4,55,3,30,3,-10,3,45,3,45,3,40,3,25,3,-15,3,70,3,-10,3,80,2,110,1,60,3,40,3,55,3,110,2,30,3,-220,1,15,3,10,3,55,3,40,3,-35,3,30,3,40,3,75,3,30,3,35,3,45,3,65,3,-20,3,50,3,-5,3,10,3,45,3,80,3,35,3,90,1,100,2,40,3,50,3,45,3,-15,3,55,3,0,3,15,3,50,3,60,3,90,2,-150,1,40,3,Wood
Subj_333,100,1,120,1,50,4,40,4,100,2,80,2,50,3,60,3,-70,1,-10,3,45,4,45,4,90,1,110,2,55,4,55,3,-190,1,60,4,40,4,55,4,50,4,-190,4,5,3,100,1,-120,1,120,1,55,4,45,3,120,2,-140,1,40,4,0,3,45,3,90,2,60,4,-260,1,40,4,45,4,55,4,65,4,70,4,110,1,100,2,10,3,50,4,-220,1,-205,4,60,4,55,4,65,4,80,4,40,4,80,4,40,4,65,4,-245,4,60,4,90,1,90,2,-10,3,65,4,55,3,75,4,60,4,-150,1,120,2,30,3,65,4,-250,4,-80,1,-1140,2,85,4,45,4,-10,3,45,3,55,4,45,3,40,3,110,1,70,4,25,3,55,4,-15,3,70,3,-210,1,80,2,70,4,80,4,-20,1,65,4,70,4,110,2,-10,3,100,2,-130,1,-270,4,60,3,100,1,90,2,40,3,Wood
Subj_334,100,1,50,3,120,1,100,2,80,2,-70,1,50,4,60,3,110,2,-10,3,40,4,55,3,90,1,120,2,5,3,45,4,-190,1,90,2,100,2,45,3,45,4,55,4,90,2,60,4,120,2,40,4,55,4,-1140,2,0,3,100,1,-120,1,45,3,10,3,80,2,50,4,110,2,-190,4,120,1,-10,3,-140,1,100,2,90,2,-260,1,55,4,40,4,55,3,-1370,2,110,1,120,2,30,3,60,4,130,2,-220,1,-10,3,110,2,90,2,90,1,-150,1,100,2,120,2,40,4,45,4,45,3,-1630,2,110,2,140,2,-80,1,45,3,55,4,65,4,70,4,50,4,130,2,40,3,25,3,110,1,-210,1,100,2,110,2,-15,3,-205,4,-20,1,-130,1,120,2,120,2,70,3,-10,3,100,1,140,2,-130,1,60,3,60,4,40,3,55,4,-160,1,110,2,55,3,130,2,65,4,-1860,2,Wood
Subj_335,100,2,80,2,110,2,120,2,90,2,50,3,50,4,100,1,120,1,-70,1,100,2,90,2,120,2,-1140,2,60,3,40,4,90,1,-190,1,80,2,100,1,-10,3,-120,1,110,2,45,4,120,1,100,2,55,3,45,4,-140,1,90,2,5,3,-260,1,55,4,60,4,110,1,-1370,2,45,3,40,4,-220,1,90,1,120,2,55,4,0,3,130,2,50,4,-150,1,45,3,110,2,-190,4,-80,1,90,2,10,3,-10,3,55,4,55,3,40,4,30,3,60,4,110,1,40,4,-210,1,100,2,-10,3,45,4,45,3,55,4,120,2,65,4,45,3,-20,1,70,4,40,3,-1630,2,50,4,25,3,-205,4,-130,1,110,2,-15,3,60,4,100,1,140,2,70,3,55,4,-10,3,-130,1,130,2,65,4,60,3,80,4,40,4,80,4,40,3,55,3,30,3,40,4,65,4,-245,4,100,2,15,3,Wood
Subj_336,100,1,50,3,120,1,60,3,-70,1,100,2,50,4,-10,3,80,2,110,2,120,2,90,2,100,2,90,2,120,2,-1140,2,90,1,-190,1,80,2,55,3,40,4,100,1,-120,1,110,2,5,3,45,4,45,4,55,4,45,3,0,3,100,2,120,1,45,3,60,4,10,3,-140,1,90,2,-260,1,40,4,-10,3,110,1,55,3,55,4,-1370,2,-220,1,30,3,-10,3,45,3,45,3,50,4,40,3,120,2,90,1,130,2,-190,4,55,4,25,3,-150,1,40,4,-15,3,70,3,60,4,-10,3,40,4,-80,1,110,2,60,3,40,3,45,4,55,3,110,1,55,4,90,2,65,4,-210,1,100,2,-20,1,30,3,120,2,15,3,-130,1,70,4,10,3,-1630,2,100,1,110,2,-130,1,140,2,-160,1,130,2,55,3,50,4,110,1,100,2,40,3,-240,1,100,1,-35,3,110,2,-205,4,Wood
Subj_337,100,2,100,1,50,3,50,4,80,2,120,1,60,3,40,4,-10,3,-70,1,110,2,45,4,55,3,120,2,90,2,45,4,100,2,55,4,5,3,90,1,90,2,60,4,120,2,-190,1,-1140,2,45,3,40,4,100,1,80,2,55,4,0,3,50,4,-190,4,-120,1,45,3,110,2,55,4,10,3,-10,3,40,4,100,2,120,1,90,2,60,4,55,3,-1370,2,-140,1,-260,1,40,4,30,3,120,2,130,2,-10,3,45,4,110,2,55,4,110,1,65,4,90,2,45,3,-220,1,70,4,45,3,50,4,90,1,-150,1,100,2,40,3,-205,4,25,3,60,4,55,4,65,4,-80,1,-15,3,80,4,40,4,120,2,110,1,80,4,-1630,2,110,2,140,2,130,2,100,2,70,3,40,4,-210,1,110,2,-20,1,65,4,-130,1,-10,3,-245,4,120,2,60,4,60,3,65,4,75,4,120,2,Wood
Subj_338,100,1,50,3,50,4,100,2,120,1,-70,1,80,2,60,3,40,4,90,1,-190,1,100,1,-120,1,110,2,120,2,90,2,120,1,-140,1,-260,1,100,2,90,2,120,2,-1140,2,80,2,110,1,-10,3,-220,1,90,1,110,2,100,2,-150,1,90,2,-80,1,-1370,2,120,2,130,2,110,2,55,3,5,3,45,4,45,4,55,4,60,4,40,4,55,4,50,4,-190,4,90,2,100,2,120,2,-1630,2,110,2,140,2,130,2,110,1,-210,1,-20,1,100,2,110,2,120,2,-130,1,120,2,140,2,110,2,45,3,130,2,-1860,2,120,2,110,2,130,2,100,1,-130,1,-160,1,110,1,-240,1,150,2,110,2,150,2,120,2,0,3,55,4,140,2,140,2,150,2,130,2,120,2,140,2,-2090,2,120,2,100,1,-80,1,-120,1,-40,1,-110,1,120,1,-220,1,-80,1,-110,1,-120,1,160,2,Wood
